#START7777
#--------------------------------------------------------------------------------------------------
#  지진정보  [입력인수형태][예] ?tm=201108070100&disp=1&help=1
#--------------------------------------------------------------------------------------------------
#  1. TP     : 3(국내지진통보), 2(국외지진정보)
#  2. TM_FC  : 발표시간
#  3. SEQ    : 발표일련번호
#  4. TM_EQK : 진앙시(년월일시분초)
#  5. MSC    : 진앙시(초 미만)
#  6. MT     : 규모
#  7. LAT    : 진앙 위도 (deg.)
#  8. LON    : 진앙 경도 (deg.)
#  9. LOC    : 진앙 위치
# 10. INT    : 진도
# 11. REM    : 참고사항
# 12. COR    : 수정사항
#--------------------------------------------------------------------------------------------------
#TP        TM_FC SEQ         TM_EQK.MSC  MT       LAT       LON LOC,INT,REM,COR,=
  3 202207230648 724 20220723062714.000 2.5   38.4500  125.6300 북한 황해북도 사리원 서남서쪽 13km 지역,최대진도 Ⅰ,자연지진으로 분석됨,,=
  3 202207231630 727 20220723162148.000 2.4   38.4400  125.6300 북한 황해북도 사리원 서남서쪽 14km 지역,최대진도 Ⅰ,자연지진으로 분석됨,,=
  2 202207252353 735 20220725234100.000 5.0   26.8000  126.4000 일본 오키나와현 오키나와 서북서쪽 143km 해역,,국내영향없음. 위 자료는 일본기상청(JMA) 분석결과임.,,=
  2 202207270959 740 20220727094324.000 7.1   17.6000  120.8100 필리핀 라오그 남남동쪽 70km 지역,,국내영향없음. 위 자료는 미지질조사소(USGS) 분석결과임.,,=
  2 202207280419 743 20220728035857.000 6.2  -22.1700  -68.4700 칠레 카라마 북동쪽 57km 지역,,국내영향없음. 위 자료는 미지질조사소(USGS) 분석결과임.,,=
  2 202207281343 746 20220728131503.000 6.1  -21.9800  -70.4700 칠레 카라마 서북서쪽 168km 해역,,국내영향없음. 위 자료는 미지질조사소(USGS) 분석결과임.,,=
  2 202207290502 749 20220729045300.000 6.1   32.6000  142.4000 일본 지바현(혼슈) 지바 남남동쪽 395km 해역,,국내영향없음. 위 자료는 일본기상청(JMA) 분석결과임.,,=
  3 202207290540 751 20220729053656.000 2.6   35.3900  128.2400 경남 의령군 북북서쪽 8km 지역,최대진도 Ⅳ(경남),지진 발생 인근 지역은 지진동을 느낄 수 있음. 안전에 유의하기 바람.,,=
  3 202207312215 760 20220731220506.000 2.6   38.4400  125.6200 북한 황해남도 안악 남동쪽 13km 지역,최대진도 Ⅰ,자연지진으로 분석됨,,=
  3 202208030759 767 20220803075525.000 3.1   33.1400  127.6700 전남 여수시 거문도 남남동쪽 104km 해역,최대진도 Ⅰ,지진피해 없을 것으로 예상됨,,=
  2 202208110044 784 20220811003500.000 5.1   44.9000  142.1000 일본 홋카이도 삿포로 북북동쪽 213km 지역,,국내영향없음. 위 자료는 일본기상청(JMA) 분석결과임.,,=
  2 202208110101 785 20220811005300.000 5.3   44.9000  142.1000 일본 홋카이도 삿포로 북북동쪽 213km 지역,,국내영향없음. 위 자료는 일본기상청(JMA) 분석결과임.,,=
  3 202208121941 792 20220812193747.000 2.7   37.4100  124.5300 인천 옹진군 백령도 남남서쪽 62km 해역,최대진도 Ⅰ,지진피해 없을 것으로 예상됨,,=
  2 202208142308 797 20220814224417.000 6.4  -32.6900 -178.9600 뉴질랜드 타우랑가 북동쪽 709km 해역,,국내영향없음. 위 자료는 미지질조사소(USGS) 분석결과임.,,=
  2 202208150630 798 20220815060446.000 6.2  -22.0600  170.9300 뉴칼레도니아 누메아 동쪽 460km 해역,,국내영향없음. 위 자료는 미지질조사소(USGS) 분석결과임.,,=
  3 202208162044 805 20220816202725.000 2.4   38.8000  125.9500 북한 황해북도 연산 서남서쪽 28km 지역,최대진도 Ⅰ,자연지진으로 분석됨,,=
  2 202208221203 819 20220822115303.000 5.7   25.1100  123.5500 대만 타이베이 동쪽 202km 해역,,국내영향없음. 위 자료는 대만기상국(CWB) 분석결과임.,,=
  3 202208221334 820 20220822132926.000 2.4   34.7500  124.3000 전남 신안군 흑산도 서쪽 103km 해역,최대진도 Ⅰ,지진피해 없을 것으로 예상됨,,=
  2 202208232359 824 20220823233140.000 6.0   -5.0800  103.1000 인도네시아 벵클루 남남동쪽 170km 해역 ,,국내영향없음. 위 자료는 미지질조사소(USGS) 분석결과임.,,=
  3 202208241836 829 20220824183124.000 2.1   36.4700  129.6200 경북 영덕군 동북동쪽 24km 해역,최대진도 Ⅰ,지진피해 없을 것으로 예상됨,,=
  3 202208280159 843 20220828015423.000 2.4   37.1700  125.4200 인천 옹진군 연평도 남남서쪽 60km 해역,최대진도 Ⅰ,지진피해 없을 것으로 예상됨,,=
  2 202208301837 850 20220830180944.000 6.2  -54.7000 -136.1600 태평양-남극 해령,,국내영향없음. 위 자료는 미지질조사소(USGS) 분석결과임.,,=
  3 202209010838 859 20220901083353.000 2.5   35.1100  125.0700 전남 신안군 흑산도 북북서쪽 58km 해역,최대진도 Ⅰ,지진피해 없을 것으로 예상됨,,=
  3 202209030049 866 20220903004446.000 2.0   36.3900  129.8900 경북 영덕군 동쪽 47km 해역,최대진도 Ⅰ,지진피해 없을 것으로 예상됨,,=
  2 202209030815 867 20220903073951.000 6.1   -5.6500  148.7000 파푸아뉴기니 뉴브린튼섬 칸드리안 서북서쪽 111km 지역,,국내영향없음. 위 자료는 미지질조사소(USGS) 분석결과임.,,=
  2 202209041914 870 20220904184218.000 6.5   -0.9400  -21.7200 대서양 중앙 해령,,국내영향없음. 위 자료는 미지질조사소(USGS) 분석결과임.,,=
  2 202209050942 873 20220905085732.000 6.1  -56.0100 -124.5400 동태평양(남반구) 해역 ,,국내영향없음. 위 자료는 미지질조사소(USGS) 분석결과임.,,=
  2 202209051423 874 20220905135218.000 6.8   29.5900  102.0800 중국 쓰촨성 청두 남서쪽 221km 지역,,국내영향없음. 위 자료는 중국지진청(CEA) 분석결과임.,,=
  2 202209061803 879 20220906173240.000 6.0  -56.5800  -25.7800 남대서양 사우스 샌드위치제도 해역,,국내영향없음. 위 자료는 미지질조사소(USGS) 분석결과임.,,=
  2 202209100853 889 20220910083149.000 6.1   -2.2500  138.1800 인도네시아 자야푸라 서쪽 284km 지역,,국내영향없음. 위 자료는 미지질조사소(USGS) 분석결과임.,,=
  3 202209101511 891 20220910145948.000 3.4   38.9500  127.2900 북한 강원 원산 남남서쪽 26km 지역,최대진도 Ⅱ(경기),자연지진으로 분석됨,,=
  2 202209110835 894 20220911081044.000 6.0   -1.1200   98.6200 인도네시아 파당 서쪽 194km 해역,,국내영향없음. 위 자료는 미지질조사소(USGS) 분석결과임.,,=
  2 202209110903 895 20220911084659.000 7.7   -6.4000  146.5000 파푸아뉴기니 모로베 라에 서북서쪽 65km 지역,,국내영향없음. 위 자료는 미지질조사소(USGS) 분석결과임.,,=
  3 202209111632 898 20220911162835.000 2.4   36.4600  129.6300 경북 영덕군 동북동쪽 24km 해역,최대진도 Ⅰ,지진피해 없을 것으로 예상됨,,=
  2 202209142022 909 20220914200407.000 7.0  -21.2000  170.1000 뉴칼레도니아 누메아 동북동쪽 396km 해역 ,,국내영향없음. 위 자료는 미지질조사소(USGS) 분석결과임.,,=
  2 202209172250 916 20220917224119.000 6.4   23.0800  121.1600 대만 카오슝 동북동쪽 100km 지역,,국내영향없음. 위 자료는 대만기상국(CWB) 분석결과임.,,=
  2 202209181427 918 20220918141919.000 5.9   23.1300  121.1800 대만 화롄 남남서쪽 99km 지역,,국내영향없음. 위 자료는 대만기상국(CWB) 분석결과임.,,=
  2 202209181552 919 20220918154415.000 6.8   23.1400  121.2000 대만 화롄 남남서쪽 97km 지역,,국내영향없음. 위 자료는 대만기상국(CWB) 분석결과임.,,=
  2 202209181721 920 20220918171000.000 6.1   26.3000  125.9000 일본 오키나와현 오키나와 서쪽 178km 해역,,국내영향없음. 위 자료는 일본기상청(JMA) 분석결과임.,,=
  2 202209181758 921 20220918174632.000 5.5   23.1100  121.1800 대만 화롄 남남서쪽 101km 지역,,국내영향없음. 위 자료는 대만기상국(CWB) 분석결과임.,,=
  2 202209181853 922 20220918183956.000 5.8   23.2700  121.2900 대만 화롄 남남서쪽 80km 지역,,국내영향없음. 위 자료는 대만기상국(CWB) 분석결과임.,,=
  2 202209181913 923 20220918190500.000 5.5   26.4000  125.9000 일본 오키나와현 오키나와 서쪽 179km 해역,,국내영향없음. 위 자료는 일본기상청(JMA) 분석결과임.,,=
  2 202209191115 926 20220919110745.000 5.9   23.4300  121.3200 대만 화롄 남남서쪽 63km 지역,,국내영향없음. 위 자료는 대만기상국(CWB) 분석결과임.,,=
  2 202209192100 928 20220919204000.000 4.6   35.4000  131.0000 울산 동구 동쪽 144km 해역,,국내 일부지역에서 지진동을 느낄수 있음.
위 자료는 일본기상청(JMA) 분석결과임.,,=
  2 202209200317 929 20220920030509.000 7.5   18.2000 -103.4000 멕시코 콜리마 남남동쪽 122km 해역,,국내영향없음. 위 자료는 미지질조사소(USGS) 분석결과임.,,=
  2 202209210352 933 20220921032342.000 6.0   55.5300  166.3400 러시아 캄차카반도 클류치 동남동쪽 353km 해역,,국내영향없음. 위 자료는 미지질조사소(USGS) 분석결과임.,,=
  2 202209221537 940 20220922151609.000 6.8   18.3300 -102.9100 멕시코 콜리마 남동쪽 134km 지역,,국내영향없음. 위 자료는 미지질조사소(USGS) 분석결과임.,,=
  3 202209222112 942 20220922202837.000 2.9   40.5700  126.7100 북한 자강도 용림 북북동쪽 7km 지역,,자연지진으로 분석됨,,=
  3 202209230744 943 20220923074030.000 2.3   35.6900  124.5900 충남 태안군 서격렬비도 남서쪽 134km 해역,최대진도 Ⅰ,지진피해 없을 것으로 예상됨,,=
  2 202209240619 945 20220924055259.000 6.2    3.8100   95.9900 인도네시아 반다아체 남남동쪽 206km 해역,,국내영향없음. 위 자료는 미지질조사소(USGS) 분석결과임.,,=
  2 202209240812 948 20220924075326.000 6.1  -41.3800  -75.5800 칠레 푸에르토몬트 서쪽 220km 해역,,국내영향없음. 위 자료는 미지질조사소(USGS) 분석결과임.,,=
  2 202209291219 961 20220929120329.000 6.7  -60.6000  -20.0000 남대서양 사우스 샌드위치 제도 해역,,국내영향없음. 위 자료는 미지질조사소(USGS) 분석결과임.,,=
  3 202210010441 966 20221001043753.000 2.7   36.9400  127.1300 충남 천안시 서북구 북북서쪽 7km 지역,최대진도 Ⅲ(경기,충남),Ⅱ(충북),지진 발생 인근 지역은 지진동을 느낄 수 있음. 안전에 유의하기 바람.,,=
  2 202210030603 973 20221003052522.000 5.3   23.4800  121.5000 대만 화롄 남쪽 53km 해역,,국내영향없음. 위 자료는 대만기상국(CWB) 분석결과임.,,=
  2 202210070144 988 20221007013600.000 5.1   27.7000  126.9000 일본 오키나와현 오키나와 북북서쪽 183km 해역,,국내영향없음. 위 자료는 일본기상청(JMA) 분석결과임.,,=
  3 202210080416 992 20221008025449.000 2.5   41.3000  129.1300 북한 함경북도 길주 북북서쪽 42km 지역,최대진도 Ⅰ,자연지진으로 분석됨,,=
  3 202210081536 994 20221008143334.000 2.4   41.2900  129.2100 북한 함경북도 길주 북북서쪽 39km 지역,최대진도 Ⅰ,자연지진으로 분석됨,,=
  2 202210100213 1000 20221010013804.000 6.2   -1.4000  -23.8800 대서양 중앙 해령 ,,국내영향없음. 위 자료는 미지질조사소(USGS) 분석결과임.,,=
  2 202210140743 1015 20221014072020.000 6.4   -4.7900  153.5600 파푸아뉴기니 코코포 동남동쪽 151km 해역,,국내영향없음. 위 자료는 미지질조사소(USGS) 분석결과임.,,=
  2 202210162206 1022 20221016214824.000 6.7    4.4000  -87.5000 코스타리카 산호세 남남서쪽 721km ,,국내영향없음. 위 자료는 미지질조사소(USGS) 분석결과임.,,=
  2 202210202118 1033 20221020205711.000 6.8    7.6700  -82.3400 파나마 보카치카 남남서쪽 62km 해역,,국내영향없음. 위 자료는 미지질조사소(USGS) 분석결과임.,,=
  2 202210250935 1046 20221025091302.000 6.3  -58.7200  -26.1500 남대서양 사우스 샌드위치 제도 해역,,국내영향없음. 위 자료는 미지질조사소(USGS) 분석결과임.,,=
  2 202210260021 1048 20221025235901.000 6.5   17.6900  120.8100 필리핀 라오그 남남동쪽 61km 지역,,국내영향없음. 위 자료는 미지질조사소(USGS) 분석결과임.,,=
 14 202210290827 1066 20221029082733.000 3.5   36.8800  127.8800 충북 괴산군 북동쪽 11km 지역,최대진도 Ⅳ(충북),Ⅲ(경북),Ⅱ(강원,경기,대전,세종,충남),위 정보는 이동속도가 빠른 지진파(P파)만을 이용하여 자동 추정한 정보임.
수동으로 분석한 정보는 지진정보로 추가 발표할 예정임,,=
 14 202210290828 1067 20221029082749.000 4.3   36.8800  127.8900 충북 괴산군 북동쪽 12km 지역,최대진도 Ⅴ(충북),Ⅳ(강원,경북),Ⅲ(경기,대전,서울,세종,충남),위 정보는 이동속도가 빠른 지진파(P파)만을 이용하여 자동 추정한 정보임.
수동으로 분석한 정보는 지진정보로 추가 발표할 예정임,,=
  3 202210290830 1068 20221029082733.000 3.5   36.8800  127.8800 충북 괴산군 북동쪽 11km 지역,최대진도 Ⅴ(충북),Ⅳ(경북),Ⅲ(강원,경기,대전),지진 발생 인근 지역은 지진동을 느낄 수 있음. 안전에 유의하기 바람.,,=
  3 202210290835 1070 20221029082749.000 4.1   36.8800  127.8800 충북 괴산군 북동쪽 11km 지역,최대진도 Ⅴ(충북),Ⅳ(경북),Ⅲ(강원,경기,대전),지진 발생 인근 지역은 지진동을 느낄 수 있음. 안전에 유의하기 바람.,,=
  2 202210311821 1078 20221031174827.000 5.0   22.9100  121.2100 대만 카오슝 동북동쪽 96km 지역,,국내영향없음. 위 자료는 대만기상국(CWB) 분석결과임.,,=
  3 202211010230 1081 20221101022752.000 2.9   36.8800  127.8800 충북 괴산군 북동쪽 11km 지역,최대진도 Ⅴ(충북),Ⅱ(강원,경북),지진 발생 인근 지역은 지진동을 느낄 수 있음. 안전에 유의하기 바람.,,=
  2 202211021429 1090 20221102135312.000 6.0   31.4300 -133.3000 북태평양 해역  ,,국내영향없음. 위 자료는 미지질조사소(USGS) 분석결과임.,,=
  3 202211031139 1094 20221103113600.000 2.1   35.4700  124.9000 전남 신안군 흑산도 북북서쪽 101km 해역,최대진도 Ⅰ,지진피해 없을 것으로 예상됨,,=
  2 202211031910 1096 20221103190400.000 5.0   35.7000  140.2000 일본 지바현(혼슈) 지바 북동쪽 13km 지역,,국내영향없음. 위 자료는 일본기상청(JMA) 분석결과임.,,=
  2 202211041932 1099 20221104190248.000 6.2   28.1400 -112.3000 멕시코 과이마스 서쪽 140km 해역,,국내영향없음. 위 자료는 미지질조사소(USGS) 분석결과임.,,=
  3 202211051324 1102 20221105132122.000 2.5   36.9700  126.3800 충남 서산시 북북서쪽 22km 해역,최대진도 Ⅲ(충남),Ⅱ(경기),지진 발생 인근 지역은 지진동을 느낄 수 있음. 안전에 유의하기 바람.,,=
  3 202211080049 1110 20221108004545.000 2.1   33.3000  127.7800 전남 여수시 거문도 남남동쪽 92km 해역,최대진도 Ⅰ,지진피해 없을 것으로 예상됨,,=
  2 202211091747 1115 20221109174000.000 5.0   36.2000  140.0000 일본 도치기현(혼슈) 우쓰노미야 남남동쪽 41km 지역,,국내영향없음. 위 자료는 일본기상청(JMA) 분석결과임.,,=
  2 202211091901 1116 20221109183842.000 6.8  -25.9700  178.3600 피지 수바 남쪽 870km 해역 ,,국내영향없음. 위 자료는 미지질조사소(USGS) 분석결과임.,,=
  2 202211091913 1117 20221109185104.000 7.0  -26.0400  178.3800 피지 수바 남쪽 878km 해역 ,,국내영향없음. 위 자료는 미지질조사소(USGS) 분석결과임.,,=
  2 202211112013 1125 20221111194842.000 7.1  -19.2900 -172.1300 남태평양 통가 네이아푸 동남동쪽 207km 해역 ,,국내영향없음. 위 자료는 미지질조사소(USGS) 분석결과임.,,=
  2 202211121626 1127 20221112160914.000 6.7  -20.2000 -178.2000 피지 수바 남동쪽 420km 해역 ,,국내영향없음. 위 자료는 미지질조사소(USGS) 분석결과임.,,=
  2 202211131150 1131 20221113112456.000 6.4  -37.4500  -73.7000 칠레 콘셉시온 남서쪽 90km 해역,,국내영향없음. 위 자료는 미지질조사소(USGS) 분석결과임.,,=
  3 202211131222 1132 20221113121741.000 2.1   35.0700  125.0700 전남 신안군 흑산도 북서쪽 55km 해역,최대진도 Ⅰ,지진피해 없을 것으로 예상됨,,=
  2 202211141425 1135 20221114140411.000 6.1  -26.0400  178.2300 피지 수바 남쪽 879km 해역,,국내영향없음. 위 자료는 미지질조사소(USGS) 분석결과임.,,=
  2 202211141718 1136 20221114170900.000 6.1   33.8000  137.5000 일본 미에현(혼슈) 쓰 남동쪽 137km 해역,,국내영향없음. 위 자료는 일본기상청(JMA) 분석결과임.,,=
  3 202211180316 1146 20221118031214.000 2.2   35.5200  124.3500 전남 신안군 흑산도 북서쪽 136km 해역,최대진도 Ⅰ,지진피해 없을 것으로 예상됨,,=
  2 202211182301 1150 20221118223706.000 6.9   -4.9600  100.7400 인도네시아 벵쿨루 남서쪽 212km 해역 ,,국내영향없음. 위 자료는 미지질조사소(USGS) 분석결과임.,,=
  3 202211200104 1154 20221120010117.000 3.3   33.9600  125.2200 전남 신안군 흑산도 남남서쪽 81km 해역,최대진도 Ⅱ(전남),지진피해 없을 것으로 예상됨,,=
  3 202211201621 1157 20221120152141.000 2.0   41.2900  129.2200 북한 함경북도 길주 북북서쪽 38km 지역,최대진도 Ⅰ,자연지진으로 분석됨,,=
  2 202211221119 1162 20221122110311.000 7.3   -9.8000  159.5700 솔로몬제도 호니아라 남서쪽 58km 해역,,국내영향없음. 위 자료는 미지질조사소(USGS) 분석결과임.,,=
  2 202211230153 1164 20221123013908.000 6.2   30.8200 -116.4400 멕시코 엔세나다 남쪽 118km 해역,,국내영향없음. 위 자료는 미지질조사소(USGS) 분석결과임.,,=
